"","X","Id","Label","Interval","Weight","Dept","Orientation"
"621",621,"J09a41oAAAAJ","OTONIEL MARTINEZ-MAZA ",0,1,"BIO",NA
"622",622,"V8erWBIAAAAJ","RONALD H STEVENS ",0,1,"BIO",NA
"623",623,"J12C3nYAAAAJ","KEVIN JEFFAY ",0,1,"CS",NA
"624",624,"J1a81tAAAAAJ","LAURENCE D MUELLER ",0,1,"BIO",NA
"625",625,"J1tqbNAAAAAJ","UMAKISHORE RAMACHANDRAN ",0,1,"CS",NA
"626",626,"xkCYK58AAAAJ","MUSTAQUE AHAMAD ",0,1,"CS",NA
"627",627,"J5f4Gq8AAAAJ","JEFFREY ALLEN FESSLER ",0,1,"CS",NA
"628",628,"j7F7yq0AAAAJ","ADAM A PORTER ",0,1,"CS",NA
"629",629,"J8FwD7cAAAAJ","DANIEL PAUL COSTA ",0,1,"BIO",NA
"630",630,"J9Pa_8EAAAAJ","RAYMOND J MACDONALD ",0,1,"BIO",NA
"631",631,"j9XJD8QAAAAJ","ROBERT R KESSLER ",0,1,"CS",NA
"632",632,"LgL2HpkAAAAJ","KWAN LIU MA ",0,1,"CS",NA
"633",633,"jA7e-WkAAAAJ","KLAUS SUTNER ",0,1,"CS",NA
"634",634,"JaIL3AgAAAAJ","C VICTOR JONGENEEL ",0,1,"BIO",NA
"635",635,"jB4y-j4AAAAJ","BARBARA E EHRLICH ",0,1,"BIO",NA
"636",636,"Jc7sf8YAAAAJ","KNUTE JOHN NADELHOFFER ",0,1,"BIO",NA
"637",637,"jDm73CQAAAAJ","ANURA P JAYASUMANA ",0,1,"CS",NA
"638",638,"y2fSlecAAAAJ","YASHWANT K MALAIYA ",0,1,"CS",NA
"639",639,"jdq0xz8AAAAJ","MICHAEL CHARLES FERRIS ",0,1,"CS",NA
"640",640,"JFGFujgAAAAJ","DAVID W PFENNIG ",0,1,"BIO",NA
"641",641,"jGboazkAAAAJ","DAVID R NELSON ",0,1,"BIO",NA
"642",642,"jh3Z4esAAAAJ","CHRISTOPHER H HAUFLER ",0,1,"BIO",NA
"643",643,"Jj00ksMAAAAJ","MICHAEL L LITTMAN ",0,1,"CS",NA
"644",644,"jJCBeRsAAAAJ","CHRISTIAN AARON ZORMAN ",0,1,"CS",NA
"645",645,"jJPSj0IAAAAJ","ATIF M MEMON ",0,1,"CS",NA
"646",646,"JLKYG_cAAAAJ","MICHAEL D BEECHER ",0,1,"BIO",NA
"647",647,"Jlv4MR4AAAAJ","AVRIM L BLUM ",0,1,"CS",NA
"648",648,"JN4tlsMAAAAJ","P SADAYAPPAN ",0,1,"CS",NA
"649",649,"JNPbTdIAAAAJ","JAMES ALEXANDER HENDLER ",0,1,"CS",NA
"650",650,"jNUs6LsAAAAJ","DAVID B WAKE ",0,1,"BIO",NA
"651",651,"Jo2vLqMAAAAJ","GREGG C ODEN ",0,1,"CS",NA
"652",652,"jo4B96sAAAAJ","KEITH E MOSTOV ",0,1,"BIO",NA
"653",653,"JoFVg7cAAAAJ","RUTH R FINKELSTEIN ",0,1,"BIO",NA
"654",654,"jOpgDgsAAAAJ","PATRICIA L FOSTER ",0,1,"BIO",NA
"655",655,"JpC9bmEAAAAJ","JIANWEN SU ",0,1,"CS",NA
"656",656,"JPM3RdEAAAAJ","JEFFREY DONALD PALMER ",0,1,"BIO",NA
"657",657,"utnDy7MAAAAJ","ROBERT K JANSEN ",0,1,"BIO",NA
"658",658,"jpXyNF8AAAAJ","GOPALAN NADATHUR ",0,1,"CS",NA
"659",659,"Jq3hCsYAAAAJ","PETER S WHITE ",0,1,"BIO",NA
"660",660,"JQWeCFAAAAAJ","KATAYOON DEHESH ",0,1,"BIO",NA
"661",661,"Jr0P0Z4AAAAJ","KELVIN JA DAVIES ",0,1,"BIO",NA
"662",662,"jTiRFi8AAAAJ","BRUCE ANTHONY DRAPER ",0,1,"CS",NA
"663",663,"Jua_FnwAAAAJ","WILLIAM E FIELD ",0,1,"BIO",NA
"664",664,"jUzA3H8AAAAJ","DON S BATORY ",0,1,"CS",NA
"665",665,"SKVnHakAAAAJ","HOSAGRAHAR VISVESVARAYA JAGADISH ",0,1,"CS",NA
"666",666,"JXsWja0AAAAJ","ROSS M MCCONNELL ",0,1,"CS",NA
"667",667,"jXWewPgAAAAJ","IVET BAHAR ",0,1,"BIO",NA
"668",668,"K2oAEEkAAAAJ","MICHELE R DUDASH ",0,1,"BIO",NA
"669",669,"k3YaoIEAAAAJ","STANLEY BENJAMIN ZDONIK ",0,1,"CS",NA
"670",670,"k5c56_wAAAAJ","BRUCE W PORTER ",0,1,"CS",NA
"671",671,"k6z6wAwAAAAJ","GERALD I SHULMAN ",0,1,"BIO",NA
"672",672,"K7y6AEEAAAAJ","THOMAS DAVID KOCHER ",0,1,"BIO",NA
"673",673,"K9tsqbsAAAAJ","VIJAY GURBAXANI ",0,1,"CS",NA
"674",674,"kazupicAAAAJ","ESTHER RITA ANGERT ",0,1,"BIO",NA
"675",675,"kBGGEjUAAAAJ","INSUP LEE ",0,1,"CS",NA
"676",676,"LW4lnZYAAAAJ","SUSAN B DAVIDSON ",0,1,"CS",NA
"677",677,"KBqO-U0AAAAJ","ANDREW S BELMONT ",0,1,"BIO",NA
"678",678,"KCiDjbkAAAAJ","LYLE H UNGAR ",0,1,"CS",NA
"679",679,"kDkH9UkAAAAJ","MICHAEL LEE GLEICHER ",0,1,"CS",NA
"680",680,"KDZ-wWUAAAAJ","SIMON GILROY ",0,1,"BIO",NA
"681",681,"keQw9LQAAAAJ","JAMES KENNETH LIEBHERR ",0,1,"BIO",NA
"682",682,"NeJ-SQEAAAAJ","ANN E HAJEK ",0,1,"BIO",NA
"683",683,"KfjUrPAAAAAJ","THEODORE WOODWARD RANDOLPH ",0,1,"BIO",NA
"684",684,"kFNAlyAAAAAJ","DALE F MIERKE ",0,1,"BIO",NA
"685",685,"kiQQEhMAAAAJ","LESLIE A REAL ",0,1,"BIO",NA
"686",686,"KIv0fKQAAAAJ","EDWARD HANCE SHORTLIFFE ",0,1,"BIO",NA
"687",687,"kiZj3UcAAAAJ","ELLEN DORCAS KETTERSON ",0,1,"BIO",NA
"688",688,"KlJrz9MAAAAJ","BERND FRITZSCH ",0,1,"BIO",NA
"689",689,"KlnL3J8AAAAJ","ALAN R KAY ",0,1,"BIO",NA
"690",690,"KLRU9csAAAAJ","MATTHEW P AYRES ",0,1,"BIO",NA
"691",691,"KltleWgAAAAJ","MATTHEW ALAN TURK ",0,1,"CS",NA
"692",692,"kMK1IvwAAAAJ","DAVID D THOMAS ",0,1,"BIO",NA
"693",693,"KP-Vo44AAAAJ","MATTHIAS FELLEISEN ",0,1,"CS",NA
"694",694,"KPxl53wzvv4C","KATHRYN M ROEDER ",0,1,"CS",NA
"695",695,"krAhswMAAAAJ","ARTHUR S EDISON ",0,1,"BIO",NA
"696",696,"KRuCIOQAAAAJ","WILLIAM RICHARD JEFFERY ",0,1,"BIO",NA
"697",697,"KRZoh34AAAAJ","MICHAEL R GRIBSKOV ",0,1,"BIO",NA
"698",698,"Kr_0YFMAAAAJ","IRINA R ARKHIPOVA ",0,1,"BIO",NA
"699",699,"KTF9-QkAAAAJ","ELIZABETH M MCNALLY ",0,1,"BIO",NA
"700",700,"ktQq83oAAAAJ","MARC A PIZZIMENTI ",0,1,"BIO",NA
"701",701,"ktyhG_oAAAAJ","GREGORY ALLAN WRAY ",0,1,"BIO",NA
"702",702,"ywgYvpsAAAAJ","LAWRENCE E GILBERT ",0,1,"BIO",NA
"703",703,"kUMiOQMAAAAJ","DAVID R LINDBERG ",0,1,"BIO",NA
"704",704,"Kv9AbjMAAAAJ","JIAWEI HAN ",0,1,"CS",NA
"705",705,"kWnv_YkAAAAJ","RAJEEV ALUR ",0,1,"CS",NA
"706",706,"KxLLgn8AAAAJ","MICHAEL B O'CONNOR ",0,1,"BIO",NA
"707",707,"KxLzEI4AAAAJ","MARK D HUNTER ",0,1,"BIO",NA
"708",708,"kYK4tvsAAAAJ","JEAN H GALLIER ",0,1,"CS",NA
"709",709,"uT9_8hcAAAAJ","WAYNE SNYDER ",0,1,"CS",NA
"710",710,"KZFo7ZkAAAAJ","JOSE MESEGUER ",0,1,"CS",NA
"711",711,"kzoVUPYAAAAJ","NASSIR NAVAB ",0,1,"CS",NA
"712",712,"L3KXa3cAAAAJ","EYTAN RUPPIN ",0,1,"CS",NA
"713",713,"L3Z66_gAAAAJ","MARK JOHN GUILTINAN ",0,1,"BIO",NA
"714",714,"l5UcSXkAAAAJ","JEFFREY KEATING CONNER ",0,1,"BIO",NA
"715",715,"L9cC5tIAAAAJ","TEH-HUI KAO ",0,1,"BIO",NA
"716",716,"OfcXtoIAAAAJ","THOMAS R IOERGER ",0,1,"CS",NA
"717",717,"LAPAOIUAAAAJ","JOHN D HELMANN ",0,1,"BIO",NA
"718",718,"LAv0HTEAAAAJ","JOHN F CANNY ",0,1,"CS",NA
"719",719,"ugFNit4AAAAJ","MING C LIN ",0,1,"CS",NA
"720",720,"X08l_4IAAAAJ","DINESH MANOCHA ",0,1,"CS",NA
"721",721,"lB5lqocAAAAJ","DAVID N REZNICK ",0,1,"BIO",NA
"722",722,"lc0ARagAAAAJ","LARRY S DAVIS ",0,1,"CS",NA
"723",723,"Le4ScQcAAAAJ","FIORENZA MICHELI ",0,1,"BIO",NA
"724",724,"lh527_4AAAAJ","RICHARD M HARLAND ",0,1,"BIO",NA
"725",725,"LiAGLcwAAAAJ","RICCARDO BETTATI ",0,1,"CS",NA
"726",726,"LIdVlPsAAAAJ","GAIL E KAISER ",0,1,"CS",NA
"727",727,"LjuCA6AAAAAJ","C DREW HARVELL ",0,1,"BIO",NA
"728",728,"Lj_J0HsAAAAJ","JAN MA DEURSEN ",0,1,"BIO",NA
"729",729,"Lk38PP0AAAAJ","CARLOS J BUSTAMANTE ",0,1,"BIO",NA
"730",730,"LkoaA0gAAAAJ","STACY C MARSELLA ",0,1,"CS",NA
"731",731,"lL7fslgAAAAJ","CHUN-FANG WU ",0,1,"BIO",NA
"732",732,"lmmq0XsAAAAJ","GIULIO ALESSANDRO LEO ",0,1,"BIO",NA
"733",733,"lMV_QwEAAAAJ","JOHN P CASE ",0,1,"CS",NA
"734",734,"LNnZEd4AAAAJ","BEN SHEN ",0,1,"BIO",NA
"735",735,"LnqYD9wAAAAJ","CAROL WIDNEY GREIDER ",0,1,"BIO",NA
"736",736,"LOFYnLkAAAAJ","JAMES D HOLLAN ",0,1,"CS",NA
"737",737,"LPTkkxUAAAAJ","NANCY ANN LYNCH ",0,1,"CS",NA
"738",738,"xViwZ0QAAAAJ","CARLO TOMASI ",0,1,"CS",NA
"739",739,"LqBNliAAAAAJ","YVES V BRUN ",0,1,"BIO",NA
"740",740,"lR-CRA0AAAAJ","CHARLES F AQUADRO ",0,1,"BIO",NA
"741",741,"LRQYRlIAAAAJ","THOMAS J KODADEK ",0,1,"BIO",NA
"742",742,"lRTRxSIAAAAJ","RICHARD A YOUNG ",0,1,"BIO",NA
"743",743,"ls1xrQgAAAAJ","LAWRENCE A CHASIN ",0,1,"BIO",NA
"744",744,"LSkqsVYAAAAJ","JAMES D MAUSETH ",0,1,"BIO",NA
"745",745,"LsuWoRoAAAAJ","RICHARD EARL KORF ",0,1,"CS",NA
"746",746,"rXYLXJMAAAAJ","CHRISTOS H PAPADIMITRIOU ",0,1,"CS",NA
"747",747,"Luwlu-0AAAAJ","MATTHEW V TIRRELL ",0,1,"BIO",NA
"748",748,"lW61FSQAAAAJ","STEPHEN JOSEPH KRON ",0,1,"BIO",NA
"749",749,"nwNHXf4AAAAJ","JAMES A SPUDICH ",0,1,"BIO",NA
"750",750,"LWcEVAIAAAAJ","DEBORAH GAIL TATAR ",0,1,"CS",NA
"751",751,"LYt_4uIAAAAJ","MAJID SARRAFZADEH ",0,1,"CS",NA
"752",752,"lZ1mj0YAAAAJ","EILEEN M REDMOND ",0,1,"BIO",NA
"753",753,"lZSTLr0AAAAJ","KHALIL NAJAFI ",0,1,"CS",NA
"754",754,"l_9TshUAAAAJ","ROGER M NISBET ",0,1,"BIO",NA
"755",755,"l_K1pgUAAAAJ","STEPHEN L HAJDUK ",0,1,"BIO",NA
"756",756,"m1qAiOUAAAAJ","TERRENCE JOSEPH SEJNOWSKI ",0,1,"CS",NA
"757",757,"M4AL53YAAAAJ","DENNIS G KAFURA ",0,1,"CS",NA
"758",758,"M4xQUc0AAAAJ","ALAN LEROY SCOTT ",0,1,"BIO",NA
"759",759,"sUo8vqYAAAAJ","JONATHAN D DINMAN ",0,1,"BIO",NA
"760",760,"M6uUMREAAAAJ","QAIS AL-AWQATI ",0,1,"BIO",NA
"761",761,"m6_ZE3MAAAAJ","JEFFREY SKOLNICK ",0,1,"BIO",NA
"762",762,"MA8rI0MAAAAJ","HENRIK ISKOV CHRISTENSEN ",0,1,"CS",NA
"763",763,"mB5xnfMAAAAJ","REX L CHISHOLM ",0,1,"BIO",NA
"764",764,"MCe-I6wAAAAJ","DAVID ISAAC ZUCKERMAN ",0,1,"CS",NA
"765",765,"VwQRddkAAAAJ","RUSSELL IMPAGLIAZZO ",0,1,"CS",NA
"766",766,"MCWcNrgAAAAJ","NELSON GEORGE HAIRSTON ",0,1,"BIO",NA
"767",767,"mF8cdJUAAAAJ","DAVID B WILSON ",0,1,"BIO",NA
"768",768,"mhlvI8wAAAAJ","PATRICK M COUSOT ",0,1,"CS",NA
"769",769,"Mhs-k4IAAAAJ","ROY E RITZMANN ",0,1,"BIO",NA
"770",770,"mHwonDEAAAAJ","J XU ",0,1,"CS",NA
"771",771,"MjmBY5AAAAAJ","JOHN C HART ",0,1,"CS",NA
"772",772,"MJxapkwAAAAJ","JOHN TOWER ",0,1,"BIO",NA
"773",773,"MK2UiHcAAAAJ","WAYNE F ANDERSON ",0,1,"BIO",NA
"774",774,"mko42a0AAAAJ","LEONARD NUNNEY ",0,1,"BIO",NA
"775",775,"MlZq4XwAAAAJ","YIMING YANG ",0,1,"CS",NA
"776",776,"mMyjn7YAAAAJ","ALEXANDER F SCHIER ",0,1,"BIO",NA
"777",777,"mn1QyYgAAAAJ","ROBERT L DRYSDALE ",0,1,"CS",NA
"778",778,"MnfzuPYAAAAJ","TOM M MITCHELL ",0,1,"CS",NA
"779",779,"mNuzGVcAAAAJ","WILLIAM R COOK ",0,1,"CS",NA
"780",780,"MOaFLkMAAAAJ","JULIAN I SCHROEDER ",0,1,"BIO",NA
"781",781,"mOJJl04AAAAJ","DANIEL ROBERT SCHOENBERG ",0,1,"BIO",NA
"782",782,"moocej8AAAAJ","DAVID WILLIAM STEPHENS ",0,1,"BIO",NA
"783",783,"Mp1ZTuMAAAAJ","RICHARD ALBERT LUETTICH ",0,1,"BIO",NA
"784",784,"MvZGiDgAAAAJ","JAMES W HICKS ",0,1,"BIO",NA
"785",785,"MWAFMFMAAAAJ","BRYAN NICHOLAS DANFORTH ",0,1,"BIO",NA
"786",786,"MYqlcPgAAAAJ","THOMAS E ANDERSON ",0,1,"CS",NA
"787",787,"NhY4TT4AAAAJ","EDWARD D LAZOWSKA ",0,1,"CS",NA
"788",788,"ymwKqZsAAAAJ","HENRY M LEVY ",0,1,"CS",NA
"789",789,"M_wn8q0AAAAJ","LAWRENCE PHILIP WACKETT ",0,1,"BIO",NA
"790",790,"n3LTWi8AAAAJ","WALTER L RUZZO ",0,1,"CS",NA
"791",791,"n7HjYQoAAAAJ","ROBERT L BRYANT ",0,1,"CS",NA
"792",792,"n7Z3EDsAAAAJ","RONALD D SCHRIMPF ",0,1,"CS",NA
"793",793,"narQv40AAAAJ","CHRISTINE ANNE BIRON ",0,1,"BIO",NA
"794",794,"nAtfgOYAAAAJ","SHANG TIAN YANG ",0,1,"BIO",NA
"795",795,"nbM0mzwAAAAJ","WAYNE K POTTS ",0,1,"BIO",NA
"796",796,"nbpafUkAAAAJ","DAVID ALLEN MCALLESTER ",0,1,"CS",NA
"797",797,"ncgNqP8AAAAJ","ANDREW G STEPHENSON ",0,1,"BIO",NA
"798",798,"NCQ3E5sAAAAJ","MICHAEL R ROSE ",0,1,"BIO",NA
"799",799,"NCQuZX0AAAAJ","DIRK GUCHT ",0,1,"CS",NA
"800",800,"ND0FM6EAAAAJ","PATRICK JAILLET ",0,1,"CS",NA
"801",801,"nd8lQQIAAAAJ","CHRISTOS N FALOUTSOS ",0,1,"CS",NA
"802",802,"ndc9Yw8AAAAJ","VILMA A YUZBASIYAN-GURKAN ",0,1,"BIO",NA
"803",803,"nDH-AqwAAAAJ","JOHN K OUSTERHOUT ",0,1,"CS",NA
"804",804,"zqPtcskAAAAJ","JOHN H HARTMAN ",0,1,"CS",NA
"805",805,"NdIeYpEAAAAJ","PITU B MIRCHANDANI ",0,1,"CS",NA
"806",806,"NDit5dwAAAAJ","C DAVIS JAMES ",0,1,"BIO",NA
"807",807,"NdNSXFkAAAAJ","PETER N DEVREOTES ",0,1,"BIO",NA
"808",808,"nEAp11sAAAAJ","FRANK W ROCKHOLD ",0,1,"BIO",NA
"809",809,"NEqM-4IAAAAJ","R HOLLAND CHENG ",0,1,"BIO",NA
"810",810,"NE_tfEIAAAAJ","A SINGH ",0,1,"CS",NA
"811",811,"thy6vUkAAAAJ","K SINGH ",0,1,"CS",NA
"812",812,"nFdbcvsAAAAJ","MIRON LIVNY ",0,1,"CS",NA
"813",813,"NFdG-GMAAAAJ","YOAV S FREUND ",0,1,"CS",NA
"814",814,"nHdZpMUAAAAJ","OSVALDO HECTOR CAMPANELLA ",0,1,"BIO",NA
"815",815,"NhnK838AAAAJ","CHARLES WILLIAM ANDERSON ",0,1,"CS",NA
"816",816,"niE2OkIAAAAJ","MITCHELL PHILIP MARCUS ",0,1,"CS",NA
"817",817,"NjfTEZsAAAAJ","CURTIS M LIVELY ",0,1,"BIO",NA
"818",818,"njG9diQAAAAJ","NAOMI ELLEN PIERCE ",0,1,"BIO",NA
"819",819,"njpX--gAAAAJ","DANIEL K SCHWARTZ ",0,1,"BIO",NA
"820",820,"nK3RdOIAAAAJ","G SINGH ",0,1,"BIO",NA
"821",821,"nNU3STcAAAAJ","PETER KAZANZIDES ",0,1,"CS",NA
"822",822,"Ph16U5wAAAAJ","RUSSELL HIGHSMITH TAYLOR ",0,1,"CS",NA
"823",823,"NOi4NtYAAAAJ","J ROBERT MANAK ",0,1,"BIO",NA
"824",824,"np2P8G8AAAAJ","ELENA RIVAS ",0,1,"BIO",NA
"825",825,"nPzV2RIAAAAJ","JOHN P ROSE ",0,1,"BIO",NA
"826",826,"NQLfHBIAAAAJ","HUGH STANLEY MASON ",0,1,"BIO",NA
"827",827,"NRAo--UAAAAJ","PATRICE KOEHL ",0,1,"CS",NA
"828",828,"NRfuSNcAAAAJ","HOLLY BRUGGE JIMISON ",0,1,"CS",NA
"829",829,"nUfFpt0AAAAJ","JON ALLEN SEGER ",0,1,"BIO",NA
"830",830,"nVksQusAAAAJ","KENNETH J SYTSMA ",0,1,"BIO",NA
"831",831,"nwfZfqoAAAAJ","ALAIN J MARTIN ",0,1,"CS",NA
"832",832,"NWuJZEAAAAAJ","J MICHAEL DUNN ",0,1,"CS",NA
"833",833,"NxBuRgcAAAAJ","ANDREA C CALIFANO ",0,1,"BIO",NA
"834",834,"nXJkAnAAAAAJ","ROBERT EUGENE BLANKENSHIP ",0,1,"BIO",NA
"835",835,"nYdU_wgAAAAJ","GREGORY R MADEY ",0,1,"CS",NA
"836",836,"NZdvqZEAAAAJ","MARY B GOLDRING ",0,1,"BIO",NA
"837",837,"nziLHh4AAAAJ","CHRISTOPHER I AMOS ",0,1,"BIO",NA
"838",838,"NzQu5SwAAAAJ","VINEET BAFNA ",0,1,"CS",NA
"839",839,"o0hOu3cAAAAJ","DMITRI A MASLOV ",0,1,"BIO",NA
"840",840,"O1FZe5EAAAAJ","DANIEL MOSSE ",0,1,"CS",NA
"841",841,"O1l6JGkAAAAJ","K VIJAY-SHANKER ",0,1,"CS",NA
"842",842,"o4suLN4AAAAJ","STEPHEN D MILLER ",0,1,"BIO",NA
"843",843,"o5YQMkMAAAAJ","MAJA J MATARIC ",0,1,"CS",NA
"844",844,"O8XxkE4AAAAJ","AIDONG ZHANG ",0,1,"CS",NA
"845",845,"Oa6JkDAAAAAJ","RICHARD W ZIOLKOWSKI ",0,1,"CS",NA
"846",846,"oAaMfQsAAAAJ","DING ZHU DU ",0,1,"CS",NA
"847",847,"oAj9a-wAAAAJ","STEPHEN R CARPENTER ",0,1,"BIO",NA
"848",848,"oD0ISLcAAAAJ","ALEXANDRU NICOLAU ",0,1,"CS",NA
"849",849,"ObnLfeoAAAAJ","CURTIS R BRANDT ",0,1,"BIO",NA
"850",850,"Oc6lqIwAAAAJ","VITALY H CITOVSKY ",0,1,"BIO",NA
"851",851,"oclouSEAAAAJ","JAMES G TIDBALL ",0,1,"BIO",NA
"852",852,"OdWimfcAAAAJ","BARBARA G RYDER ",0,1,"CS",NA
"853",853,"oEHd9sMAAAAJ","ALAN JAY GRODZINSKY ",0,1,"CS",NA
"854",854,"oFiuaXEAAAAJ","LORI A CLARKE ",0,1,"CS",NA
"855",855,"OGbi6t0AAAAJ","JOHN A GOLDSMITH ",0,1,"CS",NA
"856",856,"ogj8ppAAAAAJ","JIM F KUROSE ",0,1,"CS",NA
"857",857,"Ohw-I2sAAAAJ","ANTHONY M SHELTON ",0,1,"BIO",NA
"858",858,"oIdI_PcAAAAJ","DUANE S BONING ",0,1,"CS",NA
"859",859,"okf5bmQAAAAJ","JUDE W SHAVLIK ",0,1,"CS",NA
"860",860,"okJj8GYAAAAJ","MAUREEN R HANSON ",0,1,"BIO",NA
"861",861,"oKRMzLMAAAAJ","STANTON B GELVIN ",0,1,"BIO",NA
"862",862,"Ok_HjPUAAAAJ","CURT M HORVATH ",0,1,"BIO",NA
"863",863,"UyIBJikAAAAJ","ROBERT A LAMB ",0,1,"BIO",NA
"864",864,"ONloO5IAAAAJ","DANIEL A MENASCE ",0,1,"CS",NA
"865",865,"op3lNakAAAAJ","CHRISTIE E WILLIAMS ",0,1,"BIO",NA
"866",866,"oq8WAwsAAAAJ","STUART MERRILL SHIEBER ",0,1,"CS",NA
"867",867,"OQbV_3UAAAAJ","MITCHELL L SOGIN ",0,1,"BIO",NA
"868",868,"orHlhhQAAAAJ","GUL A AGHA ",0,1,"CS",NA
"869",869,"OrhUjqEAAAAJ","GHEORGHE D TECUCI ",0,1,"CS",NA
"870",870,"OsoQ-dcAAAAJ","PADHRAIC SMYTH ",0,1,"CS",NA
"871",871,"OSxYKeQAAAAJ","DINSHAW J PATEL ",0,1,"BIO",NA
"872",872,"OT79Y9UAAAAJ","MOSTAFA HAMED AMMAR ",0,1,"CS",NA
"873",873,"OtbhlmIAAAAJ","WILLIAM R RICE ",0,1,"BIO",NA
"874",874,"otivCBQAAAAJ","VIRGINIA WALBOT ",0,1,"BIO",NA
"875",875,"OTk0hA0AAAAJ","RICARDO C ARANEDA ",0,1,"BIO",NA
"876",876,"ouLKf2YAAAAJ","SCOTT D EMR ",0,1,"BIO",NA
"877",877,"pGGjfS8AAAAJ","DANIEL J KLIONSKY ",0,1,"BIO",NA
"878",878,"OwRJIbUAAAAJ","DAVID I SHALLOWAY ",0,1,"BIO",NA
"879",879,"oy7TshoAAAAJ","ANDREW AUSTIN BIEWENER ",0,1,"BIO",NA
"880",880,"oY9R5YQAAAAJ","JITENDRA MALIK ",0,1,"CS",NA
"881",881,"O_7MVDIAAAAJ","ELI UPFAL ",0,1,"CS",NA
"882",882,"p0sQC6sAAAAJ","MICHAEL JAY FRANKLIN ",0,1,"CS",NA
"883",883,"p26NfLgAAAAJ","SHASHI SHEKHAR ",0,1,"CS",NA
"884",884,"p2Kq0Q4AAAAJ","RICHARD E MICHOD ",0,1,"BIO",NA
"885",885,"su0fdf0AAAAJ","MARTIN F WOJCIECHOWSKI ",0,1,"BIO",NA
"886",886,"p2ttvlEAAAAJ","RICHARD JOHN COLE ",0,1,"CS",NA
"887",887,"P3JdmqAAAAAJ","DAVID THEODORE BLAAUW ",0,1,"CS",NA
"888",888,"P5CovF0AAAAJ","GUIDO GERIG ",0,1,"CS",NA
"889",889,"p5oWQ0AAAAAJ","TIM FININ ",0,1,"CS",NA
"890",890,"p9RsPG4AAAAJ","RAYMOND JOSEPH MOONEY ",0,1,"CS",NA
"891",891,"pAI5S50AAAAJ","J ROSS BEVERIDGE ",0,1,"CS",NA
"892",892,"pAUVJS0AAAAJ","KARL J LIEBERHERR ",0,1,"CS",NA
"893",893,"PBo0rn4AAAAJ","MATTHEW D WELCH ",0,1,"BIO",NA
"894",894,"PC3lRvwAAAAJ","DAVID A LEIB ",0,1,"BIO",NA
"895",895,"PCSnKs8AAAAJ","NICHOLAS C CARPITA ",0,1,"BIO",NA
"896",896,"pEU-dQUAAAAJ","HOWARD A SHUMAN ",0,1,"BIO",NA
"897",897,"PF5yTcsAAAAJ","DAVID JOHN BOTTJER ",0,1,"BIO",NA
"898",898,"PfeGL9gAAAAJ","JOSE AB FORTES ",0,1,"CS",NA
"899",899,"PHhhXC0AAAAJ","ALAN BARRY ROSE ",0,1,"BIO",NA
"900",900,"pHSfld4AAAAJ","ROBERT WARNER STERNER ",0,1,"BIO",NA
"901",901,"PiddTHsAAAAJ","JOHN C SCHIMENTI ",0,1,"BIO",NA
"902",902,"pJ28HA0AAAAJ","BART SELMAN ",0,1,"CS",NA
"903",903,"WxQyOYQAAAAJ","HENRY A KAUTZ ",0,1,"CS",NA
"904",904,"Pjjq5SQAAAAJ","DIPAK GHOSAL ",0,1,"CS",NA
"905",905,"pK034F0AAAAJ","DAVID SCOTT GOLDFARB ",0,1,"BIO",NA
"906",906,"PkfChMgAAAAJ","RANDY HOWARD KATZ ",0,1,"CS",NA
"907",907,"Wj4ZBFIAAAAJ","DAVID A PATTERSON ",0,1,"CS",NA
"908",908,"WYctQAQAAAAJ","GARTH A GIBSON ",0,1,"CS",NA
"909",909,"UCiXhq4AAAAJ","DAVID A WOOD ",0,1,"CS",NA
"910",910,"tp07xT0AAAAJ","JOHN L HENNESSY ",0,1,"CS",NA
"911",911,"PKr0chgAAAAJ","S SHARMA ",0,1,"BIO",NA
"912",912,"pktpbkEAAAAJ","FRANCOIS M LUTZONI ",0,1,"BIO",NA
"913",913,"PLJ0L4QAAAAJ","DEBORAH L MCGUINNESS ",0,1,"CS",NA
"914",914,"PLt9wB8AAAAJ","VS A SUBRAHMANIAN ",0,1,"CS",NA
"915",915,"twwFv3QAAAAJ","JAN CHOMICKI ",0,1,"CS",NA
"916",916,"plYoF-MAAAAJ","PAUL WILLIAM BEAME ",0,1,"CS",NA
"917",917,"uLsDDUMAAAAJ","RICHARD J ANDERSON ",0,1,"CS",NA
"918",918,"pNKH6b8AAAAJ","SOUMITRA SENGUPTA ",0,1,"BIO",NA
"919",919,"zGSP_osAAAAJ","OURI WOLFSON ",0,1,"CS",NA
"920",920,"pOd2M64AAAAJ","DAVID PAUL WILLIAMSON ",0,1,"CS",NA
"921",921,"ujDhg2sAAAAJ","KATHLEEN R MCKEOWN ",0,1,"CS",NA
"922",922,"pPB_WK0AAAAJ","TANDY JO WARNOW ",0,1,"CS",NA
"923",923,"PqdLgQ0AAAAJ","DARRELL DON LONG ",0,1,"CS",NA
"924",924,"PqtYDZQAAAAJ","RAYMOND L RODRIGUEZ ",0,1,"BIO",NA
"925",925,"pr8YcVIAAAAJ","JONATHAN Z SIMON ",0,1,"BIO",NA
"926",926,"pRWAwVEAAAAJ","KENNETH MATTHEW OLSEN ",0,1,"BIO",NA
"927",927,"PUFxrroAAAAJ","EDUARD H HOVY ",0,1,"CS",NA
"928",928,"puQs_pcAAAAJ","GRAHAM F HATFULL ",0,1,"BIO",NA
