"","Source","Target","Type","Id","Label","Interval","Weight"
"69","-UyfaYEAAAAJ","-UyfaYEAAAAJ","Direct","-UyfaYEAAAAJ_-UyfaYEAAAAJ","Direct","",1
"70","-vrMfNMAAAAJ","-vrMfNMAAAAJ","Direct","-vrMfNMAAAAJ_-vrMfNMAAAAJ","Direct","",1
"71","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"72","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"73","-XpZ4fgAAAAJ","Wov5tYoAAAAJ","Direct","-XpZ4fgAAAAJ_Wov5tYoAAAAJ","Direct","",1
"74","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"75","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"76","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"77","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"78","-XpZ4fgAAAAJ","Wov5tYoAAAAJ","Direct","-XpZ4fgAAAAJ_Wov5tYoAAAAJ","Direct","",1
"79","-XpZ4fgAAAAJ","-XpZ4fgAAAAJ","Direct","-XpZ4fgAAAAJ_-XpZ4fgAAAAJ","Direct","",1
"80","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"81","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"82","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"83","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"84","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"85","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"86","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"87","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"88","-yrzguMAAAAJ","-yrzguMAAAAJ","Direct","-yrzguMAAAAJ_-yrzguMAAAAJ","Direct","",1
"89","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"90","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"91","-YvgZDEAAAAJ","SKVnHakAAAAJ","Direct","-YvgZDEAAAAJ_SKVnHakAAAAJ","Direct","",1
"92","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"93","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"94","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"95","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"96","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
